Date,High,Low,Open,Close,Volume,Adj Close
2018-02-01,268.48431396484375,253.2850341796875,258.7888488769531,267.3179626464844,248182.0,262.5051574707031
2018-02-02,267.5366516113281,255.8729248046875,267.0506591796875,264.9730529785156,720724.0,260.202392578125
2018-02-05,269.7236022949219,252.71400451660156,256.11590576171875,268.5815124511719,146628.0,263.74591064453125
2018-02-06,269.39556884765625,251.01304626464844,255.38693237304688,267.3544006347656,495727.0,262.5408935546875
2018-02-07,277.9610900878906,268.265625,272.1413879394531,273.5264587402344,162658.0,268.6018371582031
2018-02-08,277.013427734375,273.5021667480469,274.0975036621094,276.3694763183594,111710.0,271.39373779296875
2018-02-09,277.04986572265625,265.1067199707031,265.1067199707031,276.81903076171875,113714.0,271.8351135253906
2018-02-12,279.40692138671875,272.8825378417969,279.40692138671875,275.2274169921875,34832.0,270.27215576171875
2018-02-14,288.6771545410156,273.3684997558594,273.3684997558594,287.4864807128906,290138.0,282.3105163574219
2018-02-15,290.365966796875,279.9293518066406,289.16314697265625,286.78179931640625,228733.0,281.6185302734375
2018-02-16,287.21917724609375,280.6583251953125,287.21917724609375,284.0602722167969,75577.0,278.9460144042969
2018-02-19,286.4902038574219,277.25640869140625,286.4902038574219,280.8770446777344,119373.0,275.8200988769531
2018-02-20,285.5182189941406,281.03497314453125,284.9593505859375,284.2911071777344,159287.0,279.1727294921875
2018-02-21,286.7088928222656,281.39947509765625,286.7088928222656,283.635009765625,80911.0,278.52838134765625
2018-02-22,283.635009765625,279.45550537109375,283.2948303222656,280.6826477050781,26041.0,275.6292419433594
2018-02-23,286.4659118652344,280.6583251953125,280.6583251953125,284.40045166015625,62005.0,279.28009033203125
2018-02-26,286.4780578613281,276.029296875,286.4780578613281,278.19195556640625,195444.0,273.183349609375
2018-02-27,281.8733215332031,279.22467041015625,280.9742431640625,280.9742431640625,60964.0,275.9154968261719
2018-02-28,289.16314697265625,276.2844543457031,279.7592468261719,285.04437255859375,370222.0,279.9123840332031
2018-03-01,287.21917724609375,282.1284484863281,285.0565490722656,284.8499755859375,166065.0,279.72149658203125
2018-03-05,285.5182189941406,280.014404296875,285.5182189941406,282.3228454589844,91899.0,277.2398376464844
2018-03-06,284.41259765625,280.17236328125,280.7919921875,281.76397705078125,47108.0,276.6910705566406
2018-03-07,283.7443542480469,277.99755859375,279.45550537109375,279.5527038574219,119455.0,274.5195617675781
2018-03-08,284.3032531738281,279.443359375,283.57427978515625,283.3069763183594,99043.0,278.20623779296875
2018-03-09,284.3032531738281,279.6985168457031,283.3069763183594,283.8172607421875,79310.0,278.7073669433594
2018-03-12,285.5060729980469,278.2283935546875,285.5060729980469,281.03497314453125,119023.0,275.9751892089844
2018-03-13,291.4958801269531,278.99383544921875,281.8854675292969,290.1108093261719,462426.0,284.88763427734375
2018-03-14,293.8893737792969,287.9603271484375,291.1070861816406,289.1388244628906,250981.0,283.93310546875
2018-03-15,289.58837890625,282.0069580078125,289.16314697265625,283.4527587890625,217782.0,278.3494567871094
2018-03-16,284.048095703125,279.443359375,282.1163024902344,280.8648986816406,147987.0,275.8081359863281
2018-03-19,281.01068115234375,273.392822265625,279.82000732421875,277.2928771972656,101578.0,272.3004455566406
2018-03-20,278.2283935546875,269.2254638671875,278.2283935546875,270.282470703125,84401.0,265.416259765625
2018-03-21,273.61151123046875,266.5768127441406,270.45257568359375,268.7516174316406,166831.0,263.9129333496094
2018-03-22,271.1815490722656,263.64874267578125,267.2936706542969,264.9366149902344,201556.0,260.16656494140625
2018-03-23,262.6767578125,253.92897033691406,262.6767578125,255.9336700439453,196885.0,251.32579040527344
2018-03-26,264.8758544921875,252.95700073242188,256.3589172363281,263.9889221191406,213807.0,259.2359924316406
2018-03-27,279.9536437988281,264.64501953125,264.86370849609375,278.3620300292969,337658.0,273.350341796875
2018-03-28,280.4031982421875,271.7161560058594,277.013427734375,278.665771484375,907601.0,273.64862060546875
2018-04-02,285.0322265625,277.39007568359375,279.443359375,281.9097595214844,156954.0,276.8341979980469
2018-04-03,282.3471374511719,278.4835510253906,281.9097595214844,280.7555236816406,421162.0,275.7007751464844
2018-04-04,283.0882873535156,279.443359375,283.0882873535156,280.5611267089844,386729.0,275.5098876953125
2018-04-05,289.8799743652344,280.6583251953125,281.8733215332031,288.3369445800781,208614.0,283.14569091796875
2018-04-06,289.5397644042969,284.3032531738281,288.191162109375,287.1341247558594,53021.0,281.9644775390625
2018-04-09,289.16314697265625,284.9228820800781,286.7331848144531,287.0855407714844,115936.0,281.9168395996094
2018-04-10,292.5650634765625,286.4780578613281,289.1388244628906,288.1304016113281,161917.0,282.9428405761719
2018-04-11,297.6679382324219,287.94818115234375,287.94818115234375,296.3436279296875,247730.0,291.0082702636719
2018-04-12,305.1035461425781,292.7108459472656,297.5099792480469,294.80059814453125,458825.0,289.49298095703125
2018-04-13,303.73065185546875,294.9949951171875,295.5174255371094,299.6361999511719,183893.0,294.2414855957031
2018-04-16,311.2756042480469,292.80804443359375,292.80804443359375,309.34381103515625,281846.0,303.77435302734375
2018-04-17,320.75238037109375,309.8298034667969,310.2914733886719,315.0663146972656,317246.0,309.3938293457031
2018-04-18,324.88330078125,312.9765625,316.0504455566406,322.6234436035156,294509.0,316.8149108886719
2018-04-19,327.7992248535156,317.3504638671875,323.1823425292969,319.0028381347656,210605.0,313.25946044921875
2018-04-20,321.9552001953125,313.7298583984375,317.10748291015625,317.374755859375,70322.0,311.6606750488281
2018-04-23,330.47216796875,317.2289733886719,317.374755859375,322.07672119140625,208247.0,316.27801513671875
2018-04-24,323.10943603515625,320.75238037109375,320.75238037109375,321.9552001953125,291109.0,316.1586608886719
2018-04-25,326.0982666015625,315.89251708984375,319.56170654296875,317.6420593261719,325736.0,311.9231872558594
2018-04-26,321.94305419921875,315.89251708984375,318.32244873046875,319.33087158203125,121731.0,313.5816345214844
2018-04-27,323.1823425292969,317.8121643066406,319.33087158203125,322.1860656738281,159958.0,316.3854064941406
2018-04-30,330.0226135253906,322.4533386230469,322.4533386230469,326.4505920410156,151209.0,320.5730895996094
2018-05-02,329.0263366699219,320.9953918457031,327.2160339355469,323.0243835449219,280401.0,317.2086181640625
2018-05-03,324.3365478515625,316.6700744628906,324.3365478515625,321.88232421875,43725.0,316.0870666503906
2018-05-04,323.36456298828125,315.89251708984375,323.36456298828125,317.8121643066406,60659.0,312.0902099609375
2018-05-07,321.9916687011719,317.168212890625,317.4598083496094,321.6028747558594,72898.0,315.8127136230469
2018-05-08,322.9393310546875,317.5934753417969,321.724365234375,319.5860290527344,60589.0,313.8321838378906
2018-05-09,326.8272399902344,319.1607666015625,319.1607666015625,320.93463134765625,107809.0,315.156494140625
2018-05-10,322.48980712890625,317.36260986328125,321.2383728027344,321.517822265625,101125.0,315.7291564941406
2018-05-11,324.53094482421875,314.6775207519531,321.517822265625,322.4290466308594,53264.0,316.6240234375
2018-05-14,325.3692932128906,315.89251708984375,322.550537109375,317.56915283203125,190234.0,311.8515625
2018-05-15,321.8094177246094,314.6775207519531,318.11590576171875,316.0504455566406,74701.0,310.3602294921875
2018-05-16,321.96734619140625,310.8503723144531,313.4625549316406,316.1597900390625,182576.0,310.4676513671875
2018-05-17,318.5411376953125,308.6512756347656,317.4233703613281,311.0447692871094,49556.0,305.4447021484375
2018-05-18,313.92425537109375,305.72320556640625,309.8176574707031,306.2942199707031,113582.0,300.7796630859375
2018-05-21,305.5531005859375,290.6454162597656,304.2409362792969,297.0726013183594,178506.0,291.72406005859375
2018-05-22,308.8456726074219,297.6800842285156,297.6800842285156,307.3148193359375,69849.0,301.7818603515625
2018-05-23,315.6495056152344,302.1147155761719,307.14471435546875,305.577392578125,80845.0,300.0757141113281
2018-05-24,313.4625549316406,305.0792541503906,306.4521789550781,309.2587585449219,121076.0,303.6908264160156
2018-05-25,311.0326232910156,302.2848205566406,311.0326232910156,303.4876403808594,53276.0,298.0235900878906
2018-05-28,305.3100891113281,294.41180419921875,303.4876403808594,296.00341796875,71256.0,290.67413330078125
2018-05-29,298.6399230957031,292.80804443359375,298.6399230957031,293.7557373046875,105167.0,288.4669189453125
2018-05-30,303.4876403808594,292.0790710449219,294.1080627441406,301.3614501953125,179156.0,295.93572998046875
2018-05-31,309.1737060546875,295.6753845214844,301.798828125,302.40631103515625,128505.0,296.96173095703125
2018-06-01,302.8680114746094,294.9949951171875,302.8558654785156,298.2997131347656,193304.0,292.9291076660156
2018-06-04,301.0577087402344,289.16314697265625,300.0978698730469,291.3136291503906,252582.0,286.0687561035156
2018-06-05,292.2856140136719,279.443359375,291.35009765625,284.55841064453125,237194.0,279.4351501464844
2018-06-06,286.7453308105469,279.4676818847656,286.2715148925781,280.85272216796875,146554.0,275.7961730957031
2018-06-07,294.02301025390625,279.6863708496094,283.1004333496094,290.58465576171875,530271.0,285.3529052734375
2018-06-08,290.58465576171875,283.0882873535156,290.58465576171875,285.17803955078125,164448.0,280.04364013671875
2018-06-11,297.8866271972656,286.0649719238281,288.6528625488281,296.14923095703125,60454.0,290.8172912597656
2018-06-12,302.2848205566406,294.7398681640625,295.2380065917969,299.8670349121094,55293.0,294.4681701660156
2018-06-13,312.9765625,298.39691162109375,301.3006896972656,310.2671813964844,114233.0,304.6810607910156
2018-06-14,308.6026611328125,303.1231689453125,308.6026611328125,305.72320556640625,66141.0,300.2189025878906
2018-06-15,315.6495056152344,305.2129211425781,308.165283203125,314.31304931640625,165065.0,308.6541442871094
2018-06-18,315.89251708984375,306.1727294921875,315.89251708984375,308.6148376464844,75256.0,303.0584411621094
2018-06-19,309.5382080078125,296.22210693359375,308.4325866699219,299.7576904296875,72730.0,294.36083984375
2018-06-20,305.20074462890625,294.02301025390625,298.8829040527344,297.2669982910156,40852.0,291.9150085449219
2018-06-21,298.78570556640625,292.3220520019531,298.78570556640625,296.1006164550781,26136.0,290.76959228515625
2018-06-22,302.2969665527344,294.5090026855469,297.6679382324219,297.6800842285156,77376.0,292.32061767578125
2018-06-25,301.130615234375,295.37164306640625,298.4576721191406,297.2305603027344,20901.0,291.87921142578125
2018-06-26,302.52783203125,296.01556396484375,298.39691162109375,300.59600830078125,59577.0,295.1840515136719
2018-06-27,302.5035095214844,287.8631286621094,302.35772705078125,291.8968200683594,52182.0,286.6414489746094
2018-06-28,296.41650390625,287.17059326171875,291.605224609375,292.37066650390625,39309.0,287.1068115234375
2018-06-29,302.2969665527344,291.59307861328125,292.80804443359375,298.6399230957031,46527.0,293.26318359375
2018-07-02,301.3006896972656,289.3332214355469,301.3006896972656,291.8482360839844,56787.0,286.59375
2018-07-03,296.2828674316406,288.43414306640625,291.8482360839844,295.39593505859375,57223.0,290.07757568359375
2018-07-04,296.93896484375,289.16314697265625,295.39593505859375,291.2771911621094,66816.0,286.03302001953125
2018-07-05,291.2771911621094,287.2313232421875,291.2771911621094,288.8594055175781,124624.0,283.65875244140625
2018-07-06,294.75201416015625,287.21917724609375,287.4743347167969,292.6986999511719,169238.0,287.42889404296875
2018-07-09,301.2399597167969,290.8641052246094,290.8641052246094,300.7174987792969,50791.0,295.3033447265625
2018-07-10,307.2419128417969,300.0978698730469,300.7174987792969,305.51666259765625,87351.0,300.0160827636719
2018-07-11,308.6026611328125,300.0978698730469,304.94561767578125,305.72320556640625,64120.0,300.2189025878906
2018-07-12,310.8989562988281,302.52783203125,307.132568359375,305.17645263671875,70907.0,299.6820068359375
2018-07-13,306.1727294921875,294.02301025390625,306.1727294921875,301.1549072265625,51408.0,295.73284912109375
2018-07-16,303.4512023925781,294.2538757324219,303.4512023925781,296.1006164550781,32424.0,290.76959228515625
2018-07-17,302.8437194824219,292.3828125,296.4529724121094,300.0614318847656,37416.0,294.6590576171875
2018-07-18,302.5156555175781,291.98187255859375,300.8268737792969,295.3594970703125,79063.0,290.0418395996094
2018-07-19,297.9109191894531,288.4584655761719,294.02301025390625,292.6622619628906,67536.0,287.3931579589844
2018-07-20,298.8343200683594,290.9005432128906,290.9005432128906,295.34735107421875,31046.0,290.0298767089844
2018-07-23,298.6885070800781,293.76788330078125,295.73614501953125,296.4772644042969,29128.0,291.1394348144531
2018-07-24,305.56524658203125,296.6959533691406,300.0978698730469,304.99420166015625,58622.0,299.50299072265625
2018-07-25,306.16058349609375,298.8829040527344,306.16058349609375,300.8754577636719,35930.0,295.4584655761719
2018-07-26,307.37554931640625,299.15020751953125,301.3128356933594,306.2334899902344,42161.0,300.72003173828125
2018-07-27,309.57464599609375,302.52783203125,307.2783508300781,304.32598876953125,58359.0,298.8468933105469
2018-07-30,307.3876953125,299.368896484375,306.1727294921875,302.2362365722656,31716.0,296.79473876953125
2018-07-31,303.52410888671875,295.3837890625,300.41375732421875,297.54644775390625,427755.0,292.18939208984375
2018-08-01,305.5044860839844,295.748291015625,296.4651184082031,300.6932067871094,33198.0,295.2794494628906
2018-08-02,306.0512390136719,295.2380065917969,302.5035095214844,305.15216064453125,36181.0,299.65814208984375
2018-08-03,315.6495056152344,305.4437561035156,306.1727294921875,312.11395263671875,128533.0,306.49456787109375
2018-08-06,322.4533386230469,313.4625549316406,314.1915283203125,314.6167907714844,213107.0,308.9523620605469
2018-08-07,324.3851623535156,312.0046081542969,315.16351318359375,323.10943603515625,283315.0,317.2921142578125
2018-08-08,340.1676330566406,323.4253234863281,323.4253234863281,339.66949462890625,718667.0,333.55401611328125
2018-08-09,351.1266784667969,338.9769592285156,338.9769592285156,349.31634521484375,386400.0,343.0272216796875
2018-08-10,349.42572021484375,337.7741394042969,349.30419921875,338.5638732910156,98389.0,332.46832275390625
2018-08-13,344.23779296875,330.727294921875,337.7619934082031,337.1180419921875,130595.0,331.04852294921875
2018-08-14,340.1433410644531,327.7992248535156,337.7619934082031,328.10296630859375,277722.0,322.1957702636719
2018-08-16,340.1919250488281,330.55718994140625,330.55718994140625,334.4450988769531,114669.0,328.4236755371094
2018-08-17,342.64617919921875,336.5470275878906,336.5470275878906,340.3620300292969,196296.0,334.2341003417969
2018-08-20,343.253662109375,336.30401611328125,342.7433776855469,337.49468994140625,54774.0,331.41839599609375
2018-08-21,341.89288330078125,337.5554504394531,338.0049743652344,339.4993896484375,92286.0,333.386962890625
2018-08-23,341.52838134765625,334.141357421875,341.52838134765625,335.9881286621094,144098.0,329.93896484375
2018-08-24,341.1639099121094,335.45355224609375,337.67694091796875,339.28070068359375,91792.0,333.1722717285156
2018-08-27,342.6097106933594,331.4441223144531,339.9489440917969,332.34320068359375,169452.0,326.35968017578125
2018-08-28,335.0526123046875,320.75238037109375,331.9787292480469,324.5430908203125,123418.0,318.699951171875
2018-08-29,324.1300048828125,317.10748291015625,322.5748291015625,319.3916320800781,202840.0,313.6412658691406
2018-08-30,337.0329895019531,317.4719543457031,318.32244873046875,335.5750427246094,258870.0,329.53326416015625
2018-08-31,337.7498474121094,329.1478271484375,336.7900085449219,334.1170654296875,62536.0,328.1015625
2018-09-03,336.53485107421875,328.28521728515625,334.1170654296875,329.1964416503906,64400.0,323.26959228515625
2018-09-04,334.5909118652344,319.53741455078125,329.26934814453125,323.95989990234375,62935.0,318.1272888183594
2018-09-05,325.8917236328125,316.135498046875,322.0159606933594,321.0196838378906,70075.0,315.2400207519531
2018-09-06,330.9581298828125,319.2336730957031,322.963623046875,329.4637451171875,87825.0,323.5320739746094
2018-09-07,330.66656494140625,323.1823425292969,328.28521728515625,329.5973815917969,44330.0,323.6632080078125
2018-09-10,330.47216796875,320.75238037109375,330.47216796875,323.486083984375,60244.0,317.6620178222656
2018-09-11,326.2561950683594,315.6616516113281,323.486083984375,318.29815673828125,62050.0,312.8092346191406
2018-09-12,320.2178039550781,314.4345397949219,318.32244873046875,316.17193603515625,60906.0,310.7196350097656
2018-09-14,323.94775390625,316.17193603515625,316.17193603515625,321.8215637207031,44359.0,316.2718505859375
2018-09-17,330.2291564941406,318.3345947265625,321.8094177246094,324.87115478515625,59124.0,319.2689208984375
2018-09-18,326.8272399902344,317.0831604003906,326.8272399902344,318.32244873046875,56351.0,312.8330993652344
2018-09-19,325.8431091308594,314.1915283203125,319.53741455078125,319.2579650878906,68585.0,313.7524719238281
2018-09-21,325.30853271484375,305.8446960449219,325.30853271484375,314.8233337402344,145250.0,309.3942565917969
2018-09-24,316.6214904785156,294.5090026855469,316.6214904785156,299.6847839355469,107591.0,294.5168762207031
2018-09-25,306.1727294921875,288.0089111328125,297.9230651855469,298.6520690917969,138036.0,293.5019226074219
2018-09-26,303.6698913574219,288.2519226074219,303.6698913574219,291.2164306640625,169312.0,286.1944885253906
2018-09-27,292.4071044921875,286.7331848144531,289.4547424316406,288.76220703125,115385.0,283.7826232910156
2018-09-28,295.2015380859375,267.2936706542969,291.59307861328125,282.40789794921875,274734.0,277.5378723144531
2018-10-01,282.1163024902344,268.47216796875,280.7069396972656,276.7339782714844,129496.0,271.9617919921875
2018-10-03,297.6557922363281,276.7339782714844,276.7339782714844,293.3061828613281,168847.0,288.2481994628906
2018-10-04,295.7239685058594,283.3434143066406,292.5043029785156,292.4435729980469,58042.0,287.4005432128906
2018-10-05,293.7314147949219,286.7331848144531,293.4398498535156,291.4837341308594,113982.0,286.45721435546875
2018-10-08,307.3876953125,286.7453308105469,289.4061279296875,302.5521240234375,238766.0,297.334716796875
2018-10-09,304.2287902832031,294.95855712890625,304.2287902832031,298.73712158203125,140011.0,293.5854797363281
2018-10-10,303.9007263183594,298.8829040527344,298.8829040527344,302.8923034667969,81742.0,297.6690673828125
2018-10-11,314.4345397949219,291.6781311035156,297.54644775390625,311.8587951660156,116895.0,306.48089599609375
2018-10-12,321.96734619140625,307.39984130859375,312.1260986328125,314.53173828125,90808.0,309.1077880859375
2018-10-15,321.48138427734375,307.12042236328125,321.48138427734375,309.1251220703125,60186.0,303.79437255859375
2018-10-16,319.12432861328125,308.6391296386719,311.6036682128906,311.0933532714844,67799.0,305.7286682128906
2018-10-17,317.4476623535156,302.7100524902344,312.2475891113281,304.338134765625,463620.0,299.0899658203125
2018-10-19,305.8204040527344,300.8511657714844,302.5035095214844,302.6614685058594,137036.0,297.4421691894531
2018-10-22,306.0512390136719,297.4249267578125,301.798828125,303.9007263183594,478867.0,298.66009521484375
2018-10-23,306.4400329589844,300.0978698730469,303.6698913574219,303.4633483886719,111883.0,298.230224609375
2018-10-24,314.9205322265625,302.6979064941406,304.8727111816406,307.7764892578125,63997.0,302.4690246582031
2018-10-25,314.4345397949219,297.6679382324219,309.0886535644531,311.4214172363281,131418.0,306.05108642578125
2018-10-26,315.4065246582031,303.2568054199219,311.4214172363281,303.7913818359375,163020.0,298.5526123046875
2018-10-29,309.0886535644531,299.5146789550781,308.11669921875,304.8484191894531,113953.0,299.5914001464844
2018-10-30,309.8176574707031,303.7427978515625,306.1727294921875,306.2213439941406,256598.0,300.9407043457031
2018-10-31,316.4756774902344,303.7427978515625,312.0046081542969,315.4672546386719,142925.0,310.0271301269531
2018-11-01,325.51507568359375,318.978515625,318.978515625,321.9916687011719,123784.0,316.4390563964844
2018-11-02,345.2947998046875,330.9581298828125,331.6871337890625,336.07318115234375,472147.0,330.2777404785156
2018-11-05,339.7059326171875,330.47216796875,337.6283264160156,331.46844482421875,216001.0,325.75238037109375
2018-11-06,341.8807373046875,333.14508056640625,333.9712829589844,338.7582702636719,137472.0,332.91650390625
2018-11-07,344.8088073730469,337.7741394042969,340.1919250488281,339.5480041503906,72758.0,333.6925964355469
2018-11-09,339.5722961425781,335.33203125,339.5722961425781,336.89935302734375,65717.0,331.0896301269531
2018-11-12,338.9283447265625,332.2460021972656,338.9283447265625,336.07318115234375,82429.0,330.2777404785156
2018-11-13,336.07318115234375,331.6871337890625,336.07318115234375,334.1899719238281,77853.0,328.42694091796875
2018-11-14,351.41827392578125,333.5824890136719,337.0329895019531,349.4864501953125,470319.0,343.45965576171875
2018-11-15,354.7229919433594,345.07611083984375,349.86309814453125,348.8668212890625,293216.0,342.8507080078125
2018-11-16,350.6285400390625,341.3583068847656,349.5957946777344,348.9761657714844,262528.0,342.9582214355469
2018-11-19,354.7472839355469,349.668701171875,353.7995910644531,352.88836669921875,157551.0,346.8028869628906
2018-11-20,364.9773254394531,352.5846252441406,354.28558349609375,362.46234130859375,493773.0,356.2118225097656
2018-11-21,369.3390808105469,362.5473937988281,364.24835205078125,364.3819885253906,251870.0,358.09832763671875
2018-11-22,366.5810852050781,354.9902648925781,364.5156555175781,357.2744140625,280130.0,351.1133117675781
2018-11-26,361.81842041015625,353.07061767578125,359.43707275390625,357.08001708984375,291080.0,350.9222717285156
2018-11-27,364.00537109375,357.0921630859375,359.1211853027344,361.7212219238281,394815.0,355.48345947265625
2018-11-28,363.2763671875,355.9986877441406,361.81842041015625,359.7043762207031,218832.0,353.5013427734375
2018-11-29,360.60345458984375,351.1266784667969,360.60345458984375,353.6051940917969,172851.0,347.50738525390625
2018-11-30,358.3921813964844,340.1919250488281,354.7715759277344,348.9154052734375,704732.0,342.89849853515625
2018-12-03,355.257568359375,341.4311828613281,348.69671630859375,353.9454040527344,337798.0,347.84173583984375
2018-12-04,357.9305114746094,348.10137939453125,351.8070373535156,356.812744140625,364185.0,350.6596374511719
2018-12-05,357.9062194824219,352.5603332519531,353.3136291503906,356.22955322265625,447459.0,350.08648681640625
2018-12-06,358.41650390625,351.3696594238281,355.9258117675781,352.669677734375,176703.0,346.5880126953125
2018-12-07,354.7958679199219,347.9677429199219,354.7958679199219,351.9407043457031,173345.0,345.8716735839844
2018-12-10,346.6434326171875,333.8619384765625,346.26678466796875,336.3769226074219,136019.0,330.5762023925781
2018-12-11,342.840576171875,328.1758728027344,328.1758728027344,341.73492431640625,109031.0,335.8418273925781
2018-12-12,357.1893615722656,340.8236999511719,343.7882385253906,353.9211120605469,270948.0,347.81787109375
2018-12-13,355.2332763671875,346.26678466796875,354.0911865234375,348.49017333984375,233388.0,342.48052978515625
2018-12-14,351.9649963378906,343.86114501953125,347.7247619628906,349.049072265625,179041.0,343.02984619140625
2018-12-17,352.3173522949219,345.12469482421875,349.668701171875,349.49859619140625,156534.0,343.4715576171875
2018-12-18,351.1266784667969,345.2947998046875,350.7621765136719,350.5677795410156,128714.0,344.5223693847656
2018-12-19,355.47625732421875,348.47802734375,352.0986328125,353.1556701660156,338765.0,347.06561279296875
2018-12-20,356.4725341796875,349.9238586425781,353.1556701660156,351.9164123535156,239199.0,345.84771728515625
2018-12-21,355.257568359375,350.1546936035156,353.07061767578125,352.2808837890625,176913.0,346.2059326171875
2018-12-24,352.3416442871094,344.4686279296875,352.3416442871094,346.7770690917969,126410.0,340.7969970703125
2018-12-26,351.05377197265625,339.85174560546875,344.68731689453125,346.8135070800781,206185.0,340.83282470703125
2018-12-27,354.0911865234375,343.9461975097656,348.69671630859375,345.841552734375,220704.0,339.8776550292969
2018-12-28,347.89483642578125,343.1929016113281,345.05181884765625,345.3434143066406,197786.0,339.3880920410156
2018-12-31,352.3173522949219,346.31536865234375,350.3976745605469,350.8107604980469,89607.0,344.76116943359375
2019-01-01,353.6295166015625,347.5546569824219,352.3416442871094,352.0014343261719,54503.0,345.9313049316406
2019-01-02,353.30145263671875,347.7733459472656,353.30145263671875,352.51171875,114554.0,346.43280029296875
2019-01-03,352.1958312988281,345.5378112792969,350.907958984375,347.27520751953125,86224.0,341.28656005859375
2019-01-04,356.1687927246094,347.9677429199219,347.9677429199219,355.5856018066406,279874.0,349.4536437988281
2019-01-07,360.83428955078125,355.7435607910156,358.41650390625,357.638916015625,240297.0,351.4715270996094
2019-01-08,364.7586364746094,357.9426574707031,358.40435791015625,363.05767822265625,273936.0,356.796875
2019-01-09,364.4913635253906,355.9865417480469,358.41650390625,363.19134521484375,255812.0,356.92822265625
2019-01-10,377.8438720703125,362.5473937988281,363.03338623046875,375.6812438964844,724729.0,369.2027282714844
2019-01-11,379.0710144042969,372.99615478515625,376.6046142578125,376.56817626953125,342493.0,370.07440185546875
2019-01-14,383.201904296875,376.56817626953125,376.62890625,379.6784973144531,330193.0,373.1310729980469
2019-01-15,384.4168701171875,379.0710144042969,380.2859802246094,380.41961669921875,224803.0,373.8594055175781
2019-01-16,386.1178283691406,371.05218505859375,381.440185546875,375.6690979003906,461562.0,369.1907958984375
2019-01-17,376.64105224609375,369.59423828125,376.64105224609375,370.784912109375,124496.0,364.39080810546875
2019-01-18,378.58502197265625,363.39788818359375,372.9475402832031,376.5317077636719,145497.0,370.03857421875
2019-01-21,381.962646484375,377.37005615234375,379.79998779296875,381.5130920410156,159151.0,374.9339904785156
2019-01-22,381.24578857421875,370.5419006347656,381.24578857421875,378.5485534667969,171325.0,372.0206298828125
2019-01-23,377.6373291015625,371.82977294921875,374.21112060546875,373.38494873046875,161341.0,366.9460754394531
2019-01-24,381.4523620605469,372.024169921875,374.21112060546875,378.4149169921875,205305.0,371.8892822265625
2019-01-25,382.2785339355469,373.79803466796875,378.58502197265625,376.0335693359375,169028.0,369.5489807128906
2019-01-28,382.4729309082031,366.848388671875,372.2793273925781,380.4925231933594,360070.0,373.9310607910156
2019-01-29,381.56170654296875,371.80548095703125,379.3139953613281,376.64105224609375,155209.0,370.14599609375
2019-01-30,390.97772216796875,379.0710144042969,379.0710144042969,388.9365539550781,790002.0,382.2294921875
2019-01-31,403.2489318847656,390.8683776855469,390.8683776855469,395.0235900878906,378885.0,388.2115478515625
2019-02-01,402.15545654296875,393.58990478515625,393.6506652832031,396.6516418457031,152304.0,389.8115539550781
2019-02-04,419.89404296875,397.53857421875,400.94049072265625,418.2659606933594,1019024.0,411.0531005859375
2019-02-05,439.297119140625,405.80035400390625,422.323974609375,410.113525390625,660122.0,403.0412902832031
2019-02-06,412.50701904296875,387.7094421386719,409.9312744140625,391.94970703125,450850.0,385.1906433105469
2019-02-07,399.9077453613281,385.2673645019531,395.0964660644531,392.2655944824219,240289.0,385.5010986328125
2019-02-08,393.6992492675781,380.04296875,392.2655944824219,383.7243347167969,167510.0,377.10711669921875
2019-02-11,382.4729309082031,371.80548095703125,382.4729309082031,374.612060546875,249392.0,368.15203857421875
2019-02-12,379.3139953613281,358.1734924316406,375.42608642578125,359.9230651855469,364420.0,354.6630554199219
2019-02-14,355.9622497558594,340.1919250488281,355.7435607910156,340.47137451171875,470484.0,335.49566650390625
2019-02-15,362.0614013671875,342.6583251953125,344.857421875,346.5826721191406,1181147.0,341.5176696777344
2019-02-18,346.7527770996094,329.6338195800781,346.26678466796875,331.091796875,601322.0,326.2531433105469
2019-02-19,338.9769592285156,318.32244873046875,333.7525939941406,322.4169006347656,525321.0,317.7050476074219
2019-02-20,332.5983581542969,315.89251708984375,328.0422058105469,317.9944152832031,1730547.0,313.34722900390625
2019-02-21,348.67242431640625,318.6383361816406,321.48138427734375,335.8180236816406,2052937.0,330.9103088378906
2019-02-22,344.5658264160156,337.8956298828125,338.24798583984375,342.5611267089844,611351.0,337.55487060546875
2019-02-25,347.48175048828125,340.1919250488281,340.67791748046875,343.44805908203125,271965.0,338.4288024902344
2019-02-26,340.1797790527344,329.0141906738281,334.1170654296875,337.3853454589844,420837.0,332.4547424316406
2019-02-27,346.26678466796875,334.3600769042969,340.65362548828125,338.70965576171875,411709.0,333.7596435546875
2019-02-28,343.83685302734375,328.9169921875,339.32928466796875,337.7862854003906,1420762.0,332.8498229980469
2019-03-01,343.6910400390625,339.7666931152344,341.4311828613281,341.4676513671875,212239.0,336.47735595703125
2019-03-05,356.7155456542969,340.8480224609375,343.8125305175781,355.7314147949219,486237.0,350.5326843261719
2019-03-06,369.3512268066406,359.1576232910156,361.3324279785156,368.7073059082031,660509.0,363.31890869140625
2019-03-07,375.42608642578125,357.845458984375,371.00360107421875,360.6156005859375,460850.0,355.34552001953125
2019-03-08,369.3512268066406,356.22955322265625,360.6156005859375,358.3071594238281,473147.0,353.07080078125
2019-03-11,366.9091491699219,357.6875,360.5426940917969,359.291259765625,606561.0,354.04052734375
